,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
838,T5BxIlMKl7XrGUzaWS_gWg,melange-burger-washington-3,Melange Burger,,False,https://www.yelp.com/biz/melange-burger-washington-3?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,0,"[{'alias': 'burgers', 'title': 'Burgers'}]",0.0,"{'latitude': 38.91481793275821, 'longitude': -77.02172418551847}",[],,"{'address1': '1819 7th St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['1819 7th St NW', 'Washington, DC 20001']}",+16462364804,(646) 236-4804,2729.3594540497184
839,6CBnp0tvPWAQvx2VZ-oA6g,rincon-catracho-washington-2,Rincon Catracho,https://s3-media2.fl.yelpcdn.com/bphoto/Mv14LKzHJjXQcxmE_9bL0w/o.jpg,False,https://www.yelp.com/biz/rincon-catracho-washington-2?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,0,"[{'alias': 'honduran', 'title': 'Honduran'}]",0.0,"{'latitude': 38.93427, 'longitude': -77.02376}",[],,"{'address1': '3555 Georgia Ave NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3555 Georgia Ave NW', 'Washington, DC 20010']}",+12029109238,(202) 910-9238,4297.266551048982
840,nR7QnuocuMFG3sMlp6aq2w,chipotle-mexican-grill-washington-25,Chipotle Mexican Grill,https://s3-media2.fl.yelpcdn.com/bphoto/kMfTBE43e_PlYGp9LD90xg/o.jpg,False,https://www.yelp.com/biz/chipotle-mexican-grill-washington-25?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,58,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.0,"{'latitude': 38.90309537404582, 'longitude': -77.03372517530825}","['pickup', 'delivery']",$,"{'address1': '1010 Vermont Ave NW', 'address2': 'Ste 101', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20005', 'country': 'US', 'state': 'DC', 'display_address': ['1010 Vermont Ave NW', 'Ste 101', 'Washington, DC 20005']}",+12026373205,(202) 637-3205,1195.0746311306175
841,f7ME53aPrI1QT6-qowbbeg,city-cruises-washington-dc-pier-4-washington,City Cruises Washington DC - Pier 4,https://s3-media1.fl.yelpcdn.com/bphoto/NH2donM8p8Lpf00fwGj6Dg/o.jpg,False,https://www.yelp.com/biz/city-cruises-washington-dc-pier-4-washington?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,430,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'tradamerican', 'title': 'American'}, {'alias': 'boattours', 'title': 'Boat Tours'}]",4.0,"{'latitude': 38.8748704, 'longitude': -77.02106069999999}",[],$$$$,"{'address1': '580 Water St SW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20024', 'country': 'US', 'state': 'DC', 'display_address': ['580 Water St SW', 'Washington, DC 20024']}",+12024886000,(202) 488-6000,3596.205352243708
842,jLuNzrAo5yKwmShibwK1fA,india-gate-washington-2,India Gate,https://s3-media4.fl.yelpcdn.com/bphoto/2-_cMv8deqJCl8URor4MEQ/o.jpg,False,https://www.yelp.com/biz/india-gate-washington-2?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,150,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'buffets', 'title': 'Buffets'}]",3.0,"{'latitude': 38.9093919, 'longitude': -77.045865}","['pickup', 'delivery']",$$,"{'address1': '2020 P St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20036', 'country': 'US', 'state': 'DC', 'display_address': ['2020 P St NW', 'Washington, DC 20036']}",+12022931555,(202) 293-1555,1034.0585260255518
843,MXBI17lVWHBgzBrqeKlAkg,union-kitchen-washington-7,Union Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/X2NanRA6x8L4-qgDLEbm2w/o.jpg,False,https://www.yelp.com/biz/union-kitchen-washington-7?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,40,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 38.916219, 'longitude': -77.023176}","['pickup', 'delivery']",,"{'address1': '1924 8th St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['1924 8th St NW', 'Washington, DC 20001']}",+12027927850,(202) 792-7850,2729.2107327156123
844,enJGxB4UTB_NxT-Q7fkB9A,howard-china-washington,Howard China,https://s3-media3.fl.yelpcdn.com/bphoto/4Mx-uczAncXGSZMXEYDAww/o.jpg,False,https://www.yelp.com/biz/howard-china-washington?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,84,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 38.9266515379311, 'longitude': -77.0227316058795}",['delivery'],$,"{'address1': '2827 Georgia Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['2827 Georgia Ave NW', 'Washington, DC 20001']}",+12023329461,(202) 332-9461,3619.8298871357492
845,aGdjD7RexNRrCIqhSeHEwA,panda-express-ft-myer,Panda Express,https://s3-media4.fl.yelpcdn.com/bphoto/VVAync-8FXo_0hffypeyxQ/o.jpg,False,https://www.yelp.com/biz/panda-express-ft-myer?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,7,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.0,"{'latitude': 38.8746004, 'longitude': -77.07998585}",[],$$,"{'address1': '931 Pershing Drive  Building 441', 'address2': '', 'address3': '', 'city': 'Ft Myer', 'zip_code': '22211', 'country': 'US', 'state': 'VA', 'display_address': ['931 Pershing Drive  Building 441', 'Ft Myer, VA 22211']}",+15713122712,(571) 312-2712,4064.1687607560234
846,0vZNEMGn9f9PXd9nhNRlbA,doubles-washington,Doubles,https://s3-media3.fl.yelpcdn.com/bphoto/dcDpSEhTUtm9xFiJ5Kl0Og/o.jpg,False,https://www.yelp.com/biz/doubles-washington?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,194,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 38.9296029509668, 'longitude': -77.0235609626942}",['delivery'],$,"{'address1': '3118 Georgia Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3118 Georgia Ave NW', 'Washington, DC 20010']}",+12027227202,(202) 722-7202,3853.547309269118
847,-XkoQgIL-wgHCkqRg9rhQQ,bens-next-door-washington,Ben's Next Door,https://s3-media1.fl.yelpcdn.com/bphoto/6OfYRfG3OUrOT67Oo7fb0g/o.jpg,False,https://www.yelp.com/biz/bens-next-door-washington?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,929,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American'}]",3.5,"{'latitude': 38.917324, 'longitude': -77.0287}","['pickup', 'delivery']",$$,"{'address1': '1211 U St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20009', 'country': 'US', 'state': 'DC', 'display_address': ['1211 U St NW', 'Washington, DC 20009']}",+12026678880,(202) 667-8880,2482.121538343724
848,sJxuP85HgiuMCDEMFBZsGQ,bento-sushi-washington-6,Bento Sushi,https://s3-media1.fl.yelpcdn.com/bphoto/NVxRQOc-NCEiUOrRdVC2JA/o.jpg,False,https://www.yelp.com/biz/bento-sushi-washington-6?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",0.0,"{'latitude': 38.87762, 'longitude': -77.01716}",['delivery'],,"{'address1': '1100 4th St SW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20024', 'country': 'US', 'state': 'DC', 'display_address': ['1100 4th St SW', 'Washington, DC 20024']}",,,3574.6834654250606
849,iaEaAOc6dKOVMcmevqC6Jw,dama-bakery-arlington,Dama Bakery,https://s3-media3.fl.yelpcdn.com/bphoto/WmsSg653NUbx5MjFt0ZnbA/o.jpg,False,https://www.yelp.com/biz/dama-bakery-arlington?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,43,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.5,"{'latitude': 38.8669701, 'longitude': -77.0705795}","['pickup', 'delivery']",$,"{'address1': '1505 Columbia Pike', 'address2': '', 'address3': '', 'city': 'Arlington', 'zip_code': '22204', 'country': 'US', 'state': 'VA', 'display_address': ['1505 Columbia Pike', 'Arlington, VA 22204']}",+17039205620,(703) 920-5620,4215.98477632706
850,rCHABNhZMmbZGZ0bOtTcTA,pizzarro-washington-4,Pizzarro,https://s3-media2.fl.yelpcdn.com/bphoto/7NvdOriq1KV_lRhdvuZvjA/o.jpg,False,https://www.yelp.com/biz/pizzarro-washington-4?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,141,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 38.91482, 'longitude': -77.01805}","['delivery', 'pickup']",$,"{'address1': '467 Florida Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['467 Florida Ave NW', 'Washington, DC 20001']}",+12023320011,(202) 332-0011,2989.0215824231013
851,iuna-DiGSFjEQR6CCoe1XQ,toku-japanese-and-asian-cuisine-washington,Toku Japanese and Asian Cuisine,https://s3-media3.fl.yelpcdn.com/bphoto/j9O5abIXj4qvEnUeGAUt5w/o.jpg,False,https://www.yelp.com/biz/toku-japanese-and-asian-cuisine-washington?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,121,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.5,"{'latitude': 38.9215626, 'longitude': -77.04197529999999}","['delivery', 'pickup']",$$,"{'address1': '2439 18th ST N.W.', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20009', 'country': 'US', 'state': 'DC', 'display_address': ['2439 18th ST N.W.', 'Washington, DC 20009']}",+12024621333,(202) 462-1333,2422.0493004951045
852,AgrZvI1l2IhG15L5TF17gw,haydees-restaurant-washington,Haydee's Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/GJ32XM4-LIVAxE_1R6iPjA/o.jpg,False,https://www.yelp.com/biz/haydees-restaurant-washington?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,217,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'latitude': 38.92896, 'longitude': -77.03777}","['delivery', 'pickup']",$$,"{'address1': '3102 Mount Pleasant St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3102 Mount Pleasant St NW', 'Washington, DC 20010']}",+12024839199,(202) 483-9199,3310.52506967757
853,PvRz-sn6GHaEvhmx_XcqMA,johnny-pistolas-washington,Johnny Pistolas,https://s3-media1.fl.yelpcdn.com/bphoto/ILwKaopkGW9WZ-TWHhMGGQ/o.jpg,False,https://www.yelp.com/biz/johnny-pistolas-washington?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,406,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 38.9204902648926, 'longitude': -77.0416259765625}","['delivery', 'pickup']",$$,"{'address1': '2333 18th St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20009', 'country': 'US', 'state': 'DC', 'display_address': ['2333 18th St NW', 'Washington, DC 20009']}",+12028173255,(202) 817-3255,2307.9962750228265
854,Alq05GK58uFX_c3JwhyN7w,the-grill-roc-bar-washington-2,The Grill @ Roc Bar,https://s3-media2.fl.yelpcdn.com/bphoto/B9dt0Jt_Sr3zLzNTXmq0Sw/o.jpg,False,https://www.yelp.com/biz/the-grill-roc-bar-washington-2?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,1,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",1.0,"{'latitude': 38.9068931993624, 'longitude': -77.0308823227539}",[],,"{'address1': '1426 L St NW', 'address2': '', 'address3': 'Roc Bar', 'city': 'Washington, DC', 'zip_code': '20005', 'country': 'US', 'state': 'DC', 'display_address': ['1426 L St NW', 'Roc Bar', 'Washington, DC 20005']}",+12023670327,(202) 367-0327,1584.3798370804016
855,ifXVxW5uJ76-ULeJb75D6Q,courtyard-cafe-washington-2,Courtyard Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/GfOrkuGyCQtqoKN19XGMcA/o.jpg,False,https://www.yelp.com/biz/courtyard-cafe-washington-2?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,4,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 38.8972110564829, 'longitude': -77.0229451053422}",[],,"{'address1': '8TH And F St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['8TH And F St NW', 'Washington, DC 20001']}",+12023292423,(202) 329-2423,2105.0878557352107
856,h_RJWgvnz3cFV0FbgBxCdA,and-pizza-chinatown-washington,&pizza - Chinatown,https://s3-media2.fl.yelpcdn.com/bphoto/NNZW871qQBtmVW-0sBoe-g/o.jpg,False,https://www.yelp.com/biz/and-pizza-chinatown-washington?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,204,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.0,"{'latitude': 38.8999761, 'longitude': -77.022295}","['delivery', 'pickup']",$$,"{'address1': '705 H St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['705 H St NW', 'Washington, DC 20001']}",+12023355991,(202) 335-5991,2138.054647526407
857,Qw35fIYpmBTdFuaGWjw2gg,sankofa-video-books-and-cafe-washington,Sankofa Video Books & Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/beY-oWujteCuVa6-mBEn0Q/o.jpg,False,https://www.yelp.com/biz/sankofa-video-books-and-cafe-washington?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,151,"[{'alias': 'bookstores', 'title': 'Bookstores'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,"{'latitude': 38.925561, 'longitude': -77.02315}","['delivery', 'pickup']",$,"{'address1': '2714 Georgia Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['2714 Georgia Ave NW', 'Washington, DC 20001']}",+12022344755,(202) 234-4755,3500.303991065516
858,DZGppqeMkxVVRAVxqawYJQ,chopt-creative-salad-co-washington-13,Chopt Creative Salad Co.,https://s3-media2.fl.yelpcdn.com/bphoto/Uecc9NpVF0ICO2OrtIzkSg/o.jpg,False,https://www.yelp.com/biz/chopt-creative-salad-co-washington-13?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,104,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.0,"{'latitude': 38.907412651511, 'longitude': -77.042402783784}","['delivery', 'pickup']",$,"{'address1': '1105 1/2 19th St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20036', 'country': 'US', 'state': 'DC', 'display_address': ['1105 1/2 19th St NW', 'Washington, DC 20036']}",+12029550665,(202) 955-0665,901.821275539946
859,AU7is2LrEvlzP4BwLxI4Cw,potbelly-sandwich-shop-washington-19,Potbelly Sandwich Shop,https://s3-media2.fl.yelpcdn.com/bphoto/KoeWnsPf8Yww59ye3b077A/o.jpg,False,https://www.yelp.com/biz/potbelly-sandwich-shop-washington-19?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,164,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,"{'latitude': 38.8943139928579, 'longitude': -77.0214206006117}","['delivery', 'pickup']",$,"{'address1': '637 Indiana Ave NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20004', 'country': 'US', 'state': 'DC', 'display_address': ['637 Indiana Ave NW', 'Washington, DC 20004']}",+12023472353,(202) 347-2353,2306.407657617445
860,1InxyhIHrdli6UfYarh7DA,plnt-burger-washington-2,PLNT Burger,https://s3-media4.fl.yelpcdn.com/bphoto/wXdoJ_yQbgmxlMqA3hX3zA/o.jpg,False,https://www.yelp.com/biz/plnt-burger-washington-2?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,30,"[{'alias': 'burgers', 'title': 'Burgers'}]",4.5,"{'latitude': 38.919974346609486, 'longitude': -77.02446193781961}","['delivery', 'pickup']",,"{'address1': '967 Florida Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['967 Florida Ave NW', 'Washington, DC 20001']}",+12029986440,(202) 998-6440,2944.496025342887
861,_KtZqroc5Mcr8k0aEuDrMg,dominos-pizza-washington-5,Domino's Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/hQ_NWJlWWyr2RepJ7aw1HQ/o.jpg,False,https://www.yelp.com/biz/dominos-pizza-washington-5?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,78,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.0,"{'latitude': 38.90285, 'longitude': -77.04613}","['delivery', 'pickup']",$,"{'address1': '2029 K St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20006', 'country': 'US', 'state': 'DC', 'display_address': ['2029 K St NW', 'Washington, DC 20006']}",+12022231100,(202) 223-1100,314.3211825798721
862,7oSvCQNHu0ylOAxshKbiJg,and-pizza-columbia-heights-washington,&pizza - Columbia Heights,https://s3-media1.fl.yelpcdn.com/bphoto/dTE8KiY4mQl_TSQYw0Cj1g/o.jpg,False,https://www.yelp.com/biz/and-pizza-columbia-heights-washington?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,106,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.0,"{'latitude': 38.92989259889698, 'longitude': -77.031801044941}","['delivery', 'pickup']",$$,"{'address1': '1375 Kenyon St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['1375 Kenyon St NW', 'Washington, DC 20010']}",+12023355991,(202) 335-5991,3560.698081553723
863,8Ni2fm4StD_z51MBPkih5A,quickway-washington-3,Quickway,https://s3-media3.fl.yelpcdn.com/bphoto/3719P57ii9EyB7thLD4hNw/o.jpg,False,https://www.yelp.com/biz/quickway-washington-3?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,64,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'teppanyaki', 'title': 'Teppanyaki'}]",2.5,"{'latitude': 38.9004298955981, 'longitude': -77.0113886408503}",['delivery'],$,"{'address1': '81 H St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['81 H St NW', 'Washington, DC 20001']}",+12028473550,(202) 847-3550,3081.9457109434493
864,mK15x9o3pW7Pon-XmaIyLQ,charlenes-bar-and-grille-washington-2,Charlene's Bar & Grille,https://s3-media3.fl.yelpcdn.com/bphoto/RGp-xz7Z5j0GSn9IK4Dd8Q/o.jpg,False,https://www.yelp.com/biz/charlenes-bar-and-grille-washington-2?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,18,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.0,"{'latitude': 38.92476, 'longitude': -77.0229}","['delivery', 'pickup']",,"{'address1': '2618 Georgia Ave NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['2618 Georgia Ave NW', 'Washington, DC 20001']}",+12027583889,(202) 758-3889,3445.156483253016
865,w1q-1lZao8l0zVR7J1jj8g,pizza-d-oro-washington,Pizza D'Oro,https://s3-media1.fl.yelpcdn.com/bphoto/7p3IrdB15OqW7SDbDEGGKw/o.jpg,False,https://www.yelp.com/biz/pizza-d-oro-washington?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,217,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 38.91575, 'longitude': -77.02249}","['delivery', 'pickup']",$,"{'address1': '717 T St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['717 T St NW', 'Washington, DC 20001']}",+12025881900,(202) 588-1900,2738.8321512258326
866,DrQN3LoJDyD489nhoqk6nw,johnny-s-all-american-washington,Johnny’s All American,,False,https://www.yelp.com/biz/johnny-s-all-american-washington?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,0,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",0.0,"{'latitude': 38.930291, 'longitude': -77.02811}",[],,"{'address1': '3226 11th St NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3226 11th St NW', 'Washington, DC 20010']}",+12026705970,(202) 670-5970,3731.3578355113696
867,lzOxtVOhJu_MK9bIwSB_lA,mcdonalds-arlington-47,McDonald's,https://s3-media1.fl.yelpcdn.com/bphoto/Maq02Hu8RTmBLQF6lplW7g/o.jpg,False,https://www.yelp.com/biz/mcdonalds-arlington-47?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,60,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.5,"{'latitude': 38.89629173710916, 'longitude': -77.07137224325072}",['delivery'],$,"{'address1': '1800 N Lynn St', 'address2': 'Ste 117', 'address3': None, 'city': 'Arlington', 'zip_code': '22209', 'country': 'US', 'state': 'VA', 'display_address': ['1800 N Lynn St', 'Ste 117', 'Arlington, VA 22209']}",+15712577789,(571) 257-7789,2151.8967344121747
868,VvBlkQbOcseSvBE0vG7ArQ,five-guys-washington-13,Five Guys,https://s3-media2.fl.yelpcdn.com/bphoto/W9Hx5lHBBd4WvWJI-FbmNQ/o.jpg,False,https://www.yelp.com/biz/five-guys-washington-13?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,204,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",4.0,"{'latitude': 38.899643, 'longitude': -77.0234752}",['delivery'],$$,"{'address1': '808 H St NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['808 H St NW', 'Washington, DC 20001']}",+12023932900,(202) 393-2900,2036.5898998957448
